SaleID,SaleDate,CustomerID,ProductID,QuantitySold,SaleAmount,PaymentMethod,Region
5403,3/7/2023,CUST_1613,2384,9,48070.9,Cash,East
5404,7/19/2023,CUST_1151,2564,4,75935.84,Cash,North
5405,1/30/2023,CUST_5888,2574,6,69222.99,Credit Card,North
5406,10/5/2024,CUST_2758,2914,4,86500.46,Net Banking,East
5407,11/27/2024,CUST_6489,2305,1,99684.11,UPI,West
5408,1/12/2024,CUST_5662,2071,7,43258.97,Cash,South
5409,5/9/2023,CUST_8444,2504,6,12003.94,Credit Card,West
5410,4/17/2024,CUST_9901,2605,9,4011.17,Debit Card,Central
5411,11/13/2021,CUST_9590,3022,7,72960.81,Cash,North
5412,4/30/2023,CUST_9092,2844,7,87527.35,Debit Card,East
5413,9/3/2024,CUST_3198,2982,2,22850.55,Cash,West
5414,7/22/2021,CUST_9261,2125,9,16686.36,Debit Card,Central
5415,9/30/2023,CUST_8668,2180,9,7158.3,Net Banking,Central
5416,6/14/2024,CUST_5470,2573,6,82447.59,Debit Card,North
5417,4/16/2023,CUST_4159,2785,3,31826.81,Debit Card,South
5418,7/27/2022,CUST_2845,2282,1,40767.99,Cash,South
5419,3/9/2021,CUST_6417,2859,4,50772.27,Cash,Central
5420,11/14/2024,CUST_3662,2409,3,84105.87,Debit Card,West
5421,1/29/2023,CUST_8518,2511,1,65432.49,Net Banking,Central
5422,3/21/2022,CUST_5215,2040,3,61891.4,UPI,North
5423,6/28/2023,CUST_4050,2784,4,18391.54,Credit Card,North
5424,6/30/2023,CUST_1230,2736,8,51805.8,Debit Card,South
5425,4/29/2022,CUST_6523,2983,9,71822.72,Net Banking,Central
5426,1/13/2023,CUST_5833,2993,3,97352.83,Debit Card,East
5427,7/23/2021,CUST_4164,2705,6,20939.22,Credit Card,East
5428,11/5/2024,CUST_3875,3029,5,1944.79,UPI,West
5429,1/23/2023,CUST_7643,2659,6,8454.84,UPI,West
5430,1/21/2024,CUST_8007,2796,4,38209.39,Debit Card,South
5431,8/13/2024,CUST_9442,2554,6,82233.92,Credit Card,North
5432,1/5/2023,CUST_6372,2369,7,1707.07,Debit Card,East
5433,5/5/2021,CUST_2421,2054,9,46216.33,Cash,East
5434,3/27/2023,CUST_7567,2654,7,33593.83,UPI,East
5435,7/20/2022,CUST_2562,2449,6,6195.69,Net Banking,East
5436,1/24/2022,CUST_4027,2061,1,45573.39,Net Banking,South
5437,9/8/2021,CUST_3303,2576,2,26220.12,Net Banking,Central
5438,7/21/2023,CUST_8822,2120,1,35836.6,Credit Card,East
5439,7/7/2021,CUST_6301,2967,9,70855.92,Credit Card,North
5440,9/19/2024,CUST_5064,2733,9,52633.55,UPI,East
5441,3/11/2022,CUST_1111,2477,7,13340.1,Credit Card,West
5442,8/7/2024,CUST_5272,2327,2,96180.04,Cash,North
5443,8/2/2024,CUST_7284,2206,6,63955.17,UPI,Central
5444,5/7/2024,CUST_4858,2508,4,76820.97,UPI,East
5445,2/13/2021,CUST_8319,2494,1,8842.1,Cash,South
5446,4/14/2021,CUST_5374,2546,1,5658.78,Cash,South
5447,11/15/2022,CUST_6400,2115,5,2925.36,Cash,East
5448,5/14/2022,CUST_5947,2450,2,19690.61,Debit Card,West
5449,9/15/2021,CUST_1187,2796,4,42026.43,Net Banking,South
5450,3/2/2024,CUST_5285,2727,1,93646.79,Net Banking,North
5451,2/25/2022,CUST_6890,2356,4,46248.91,UPI,West
5452,5/21/2021,CUST_4871,2361,6,29735.26,Cash,Central
5453,2/10/2024,CUST_2017,2485,4,56631.59,Credit Card,Central
5454,3/1/2022,CUST_2936,2652,1,12081.52,Cash,South
5455,4/15/2024,CUST_8625,2735,7,61341.08,UPI,West
5456,3/19/2022,CUST_6026,2058,2,57274.76,Net Banking,South
5457,4/23/2022,CUST_3616,2721,9,79407.31,Debit Card,Central
5458,11/4/2022,CUST_7642,2292,3,98682.07,Cash,South
5459,10/30/2021,CUST_9233,2386,8,25836.47,Net Banking,West
5460,5/5/2024,CUST_6095,3009,8,51455.99,UPI,East
5461,1/6/2021,CUST_2923,2633,3,90977.68,UPI,Central
5462,7/22/2022,CUST_5833,2360,4,78733.8,Net Banking,East
5463,10/24/2021,CUST_7021,3005,2,49253.22,Net Banking,West
5464,9/24/2021,CUST_4618,2078,4,94591.79,Cash,Central
5465,1/12/2024,CUST_4590,2185,9,6666.43,Credit Card,South
5466,5/29/2022,CUST_3188,2116,2,93168.86,Cash,South
5467,12/24/2021,CUST_8834,2477,3,6000.23,Debit Card,South
5468,8/14/2021,CUST_3509,2449,4,55183.17,Net Banking,Central
5469,9/15/2024,CUST_8454,2041,5,89153.65,Debit Card,Central
5470,2/22/2021,CUST_7121,2979,1,27009.37,Debit Card,South
5471,9/27/2021,CUST_7813,2002,7,47752.6,Credit Card,South
5472,1/31/2021,CUST_9998,2680,7,33108.56,Cash,East
5473,1/4/2023,CUST_8714,2413,9,95262.25,UPI,Central
5474,5/3/2022,CUST_9806,2268,4,82540.91,Debit Card,South
5475,4/20/2024,CUST_4578,2698,6,71191.15,Debit Card,West
5476,10/26/2022,CUST_5054,2364,2,59175.07,Debit Card,South
5477,2/2/2021,CUST_2341,2663,4,82238.59,Debit Card,Central
5478,12/23/2021,CUST_9609,2122,2,39834.44,UPI,South
5479,6/28/2022,CUST_8319,2045,5,45307.63,Cash,East
5480,4/18/2021,CUST_9653,2303,7,73270.17,Credit Card,North
5481,9/17/2021,CUST_6927,2291,1,36417.72,Debit Card,Central
5482,5/13/2023,CUST_2279,2228,7,7326.19,Net Banking,Central
5483,12/14/2023,CUST_2838,2748,6,8359.13,UPI,North
5484,8/21/2021,CUST_2011,2149,6,12420.92,Credit Card,South
5485,5/11/2021,CUST_9972,2766,8,87098.45,Net Banking,East
5486,9/3/2023,CUST_9281,2811,8,47750.42,Net Banking,South
5487,7/8/2023,CUST_4312,2207,6,71575.35,Net Banking,North
5488,1/12/2023,CUST_9792,2690,3,39898.02,Debit Card,East
5489,11/18/2023,CUST_3455,2619,5,26612.38,Cash,West
5490,4/30/2024,CUST_3695,2661,2,35372.02,Debit Card,West
5491,8/12/2021,CUST_6375,2280,5,79624.05,Net Banking,East
5492,7/15/2023,CUST_9525,2323,9,62896.4,Credit Card,West
5493,10/29/2023,CUST_8239,2895,1,93826.34,Debit Card,East
5494,3/30/2022,CUST_2904,2998,5,68290.77,Credit Card,South
5495,6/13/2024,CUST_4365,2650,6,57447.98,Debit Card,South
5496,3/30/2021,CUST_9008,2357,7,61409.4,Cash,North
5497,9/11/2024,CUST_2489,2731,9,94294.77,Cash,South
5498,12/4/2023,CUST_9361,2458,6,79031.89,Debit Card,South
5499,9/10/2022,CUST_8298,2360,5,3380.08,Debit Card,North
5500,7/28/2023,CUST_1911,2775,7,53879.83,Cash,Central
5501,8/10/2024,CUST_8429,2629,1,69145.5,Credit Card,Central
5502,3/5/2021,CUST_3161,2604,5,75121.15,Cash,East
5503,5/5/2021,CUST_9409,2261,2,22101.07,Debit Card,Central
5504,9/8/2023,CUST_7806,2364,4,86850.56,Credit Card,Central
5505,4/3/2023,CUST_8484,2004,7,95628.47,Debit Card,Central
5506,5/24/2023,CUST_1945,2802,5,24434.82,UPI,South
5507,11/6/2024,CUST_8575,2067,6,88378.93,Debit Card,Central
5508,8/10/2021,CUST_6049,2373,2,10600.9,Cash,South
5509,10/2/2023,CUST_1356,2652,3,6514.98,Net Banking,South
5510,12/29/2024,CUST_7487,2453,7,13793.16,Cash,North
5511,6/28/2023,CUST_5169,2214,2,6716.37,Cash,East
5512,5/31/2021,CUST_1049,3017,6,84656.21,Credit Card,North
5513,6/15/2021,CUST_4570,2289,5,6845.96,UPI,West
5514,10/22/2022,CUST_2196,2679,1,27894.75,Credit Card,South
5515,5/30/2024,CUST_1742,2160,4,11271.88,Debit Card,Central
5516,10/31/2021,CUST_7941,2488,2,30246.78,Net Banking,Central
5517,5/15/2021,CUST_6644,2711,4,9965.39,Cash,West
5518,9/16/2021,CUST_2044,2655,1,67132.32,Net Banking,East
5519,7/18/2022,CUST_9866,2344,2,14199.35,Net Banking,South
5520,7/2/2024,CUST_1987,2182,8,85332.75,Debit Card,West
5521,7/20/2024,CUST_2130,2688,6,81901.91,Debit Card,West
5522,4/13/2024,CUST_8734,2915,2,2352.51,Net Banking,West
5523,1/29/2024,CUST_1519,2024,6,89676.91,Cash,South
5524,12/29/2024,CUST_5703,2544,9,3865.49,Debit Card,South
5525,10/28/2022,CUST_7698,2430,7,24724.93,Cash,South
5526,2/20/2023,CUST_3948,2512,9,4206.52,Debit Card,South
5527,5/8/2024,CUST_3218,2139,5,34248.51,Cash,North
5528,12/23/2023,CUST_7887,2718,7,51872.79,Cash,West
5529,8/27/2022,CUST_7135,2526,7,79867.84,UPI,North
5530,7/19/2023,CUST_7266,2222,3,34460.17,Debit Card,East
5531,11/2/2023,CUST_8348,2003,7,70843.51,UPI,West
5532,5/24/2024,CUST_7184,2099,1,19562.94,Net Banking,South
5533,6/1/2023,CUST_7154,2791,9,75309.25,Cash,South
5534,7/23/2021,CUST_2314,2898,6,24363.66,Cash,South
5535,12/8/2024,CUST_9835,2860,5,15210.93,Credit Card,North
5536,8/23/2021,CUST_3178,2341,7,19355.48,Debit Card,South
5537,9/2/2024,CUST_6697,2848,5,19024.25,Net Banking,West
5538,8/26/2024,CUST_2943,3010,5,51773.43,Net Banking,Central
5539,2/4/2024,CUST_3924,2776,7,84634.96,Debit Card,West
5540,3/17/2022,CUST_9802,2720,7,8880.9,Credit Card,East
5541,5/31/2023,CUST_7439,2769,3,70988.68,Credit Card,West
5542,7/14/2023,CUST_9664,2208,3,65780.3,Debit Card,South
5543,4/13/2022,CUST_3086,2982,3,87379.48,Cash,West
5544,4/28/2023,CUST_4648,2462,6,25170.61,Cash,West
5545,11/26/2022,CUST_1056,2334,6,45560.88,Net Banking,North
5546,7/18/2023,CUST_1372,2925,3,92656.91,Debit Card,Central
5547,3/28/2023,CUST_5888,2151,3,66339.35,Cash,West
5548,5/2/2023,CUST_8585,2069,8,39488.07,Credit Card,East
5549,7/14/2021,CUST_9920,2604,8,14009.83,Debit Card,West
5550,10/3/2022,CUST_7948,2042,7,26986.02,Net Banking,Central
5551,5/25/2023,CUST_9715,2653,4,58540.33,Cash,Central
5552,10/3/2022,CUST_7214,2535,4,72098.63,Cash,Central
5553,9/24/2024,CUST_4762,2215,3,13317.77,Credit Card,Central
5554,6/7/2022,CUST_5055,2152,5,60360.13,Cash,Central
5555,2/6/2023,CUST_8546,2701,3,55484.78,Cash,North
5556,11/9/2021,CUST_6671,2349,8,51881.59,Credit Card,Central
5557,11/7/2024,CUST_3541,2769,7,69322.19,Credit Card,North
5558,8/30/2023,CUST_5516,2330,3,83907.51,Net Banking,West
5559,5/18/2021,CUST_4088,2154,9,32975.98,Debit Card,West
5560,7/6/2021,CUST_2848,2191,5,89012.21,Cash,North
5561,6/24/2021,CUST_1527,2693,9,16902.73,Cash,South
5562,7/10/2021,CUST_7868,2989,7,18129.36,Credit Card,Central
5563,6/4/2023,CUST_1256,2064,7,27410.43,Net Banking,Central
5564,7/17/2021,CUST_4943,2884,6,12833.56,Cash,West
5565,2/3/2023,CUST_4376,2338,2,23801.6,Net Banking,North
5566,9/24/2021,CUST_2102,2890,9,11534.76,UPI,Central
5567,2/14/2024,CUST_2653,2322,6,82353.49,Credit Card,West
5568,5/3/2021,CUST_1550,2110,8,14757.93,Cash,Central
5569,4/16/2024,CUST_8314,2208,1,74982.46,Net Banking,North
5570,2/25/2024,CUST_1797,2679,5,5743.47,Debit Card,South
5571,2/25/2024,CUST_5009,2421,1,94903.51,Net Banking,East
5572,11/7/2022,CUST_1724,2390,8,71404.85,Net Banking,West
5573,10/4/2024,CUST_7590,2839,8,1672.86,UPI,West
5574,9/8/2021,CUST_8191,2544,1,76621.79,Cash,East
5575,4/22/2023,CUST_4839,2577,9,51894.11,Cash,East
5576,12/26/2022,CUST_9843,2610,2,78157.15,Credit Card,West
5577,9/24/2024,CUST_4559,2487,9,52727.18,Net Banking,South
5578,5/17/2023,CUST_1924,2197,1,64461.46,Debit Card,West
5579,4/16/2021,CUST_3295,2102,9,78846.83,UPI,East
5580,8/13/2022,CUST_9255,2805,4,41105.7,Net Banking,Central
5581,5/14/2024,CUST_5739,3006,9,1268.11,Debit Card,North
5582,10/2/2022,CUST_4836,2315,7,85144.7,Credit Card,Central
5583,12/22/2022,CUST_6224,2112,6,38708.15,UPI,South
5584,8/1/2021,CUST_6253,2739,5,50108.23,Cash,West
5585,3/29/2024,CUST_4881,2008,9,1768.9,Cash,West
5586,11/6/2023,CUST_5944,2876,2,49717.11,Net Banking,North
5587,3/12/2022,CUST_3347,2180,2,98662.25,UPI,Central
5588,11/13/2021,CUST_9540,2604,9,28548.5,Debit Card,North
5589,9/6/2024,CUST_4621,2984,3,40146.41,Credit Card,South
5590,9/15/2023,CUST_7775,2409,8,69031.81,Credit Card,Central
5591,4/5/2022,CUST_5923,2199,9,81664.57,Cash,Central
5592,8/10/2021,CUST_5508,2053,8,42321.77,Cash,South
5593,12/19/2022,CUST_1998,2424,4,31657.22,Credit Card,West
5594,2/14/2024,CUST_3869,2350,1,93844.75,Cash,West
5595,1/23/2023,CUST_7999,2598,4,68037.35,Credit Card,East
5596,8/24/2021,CUST_9120,2168,9,12783.11,Net Banking,West
5597,7/25/2022,CUST_1768,2970,2,7823.86,Debit Card,North
5598,3/21/2024,CUST_6642,2237,3,48871.44,UPI,South
5599,4/9/2022,CUST_7244,2632,8,22788.92,Net Banking,West
5600,5/29/2023,CUST_9592,2815,6,26144.49,UPI,Central
5601,2/23/2024,CUST_6222,2965,8,87891.53,Credit Card,South
5602,6/27/2024,CUST_7821,3002,7,9867.04,Debit Card,West
5603,6/10/2024,CUST_7688,2543,5,71821.05,Net Banking,North
5604,10/14/2024,CUST_3444,2187,9,27843.08,Cash,East
5605,8/9/2024,CUST_5913,2794,4,76272.49,UPI,East
5606,2/15/2024,CUST_7167,2379,6,72518.73,UPI,South
5607,2/23/2021,CUST_4012,2760,2,1731.8,Cash,North
5608,6/1/2024,CUST_9813,2782,2,51404.41,Net Banking,North
5609,9/9/2024,CUST_8758,2757,2,14792.63,Cash,North
5610,11/21/2024,CUST_4948,2383,7,86756.48,UPI,West
5611,7/2/2022,CUST_4692,2913,2,87287,Cash,East
5612,3/1/2021,CUST_5927,2092,2,42416.23,UPI,North
5613,1/5/2022,CUST_3365,2540,9,44995.17,Net Banking,Central
5614,7/14/2022,CUST_8586,2901,7,31025.01,Debit Card,West
5615,12/10/2024,CUST_1944,2953,3,71944.02,Net Banking,Central
5616,9/25/2022,CUST_7761,2540,3,36507.47,Cash,Central
5617,11/27/2022,CUST_7824,2464,7,27511.45,Cash,South
5618,12/20/2022,CUST_9683,2551,5,43790.87,Net Banking,West
5619,1/13/2021,CUST_3196,2127,6,10057.26,Debit Card,Central
5620,1/7/2022,CUST_7363,2310,8,74913.72,UPI,West
5621,10/21/2021,CUST_4978,2199,9,2247.04,Cash,North
5622,3/5/2024,CUST_5177,2176,1,64804.02,Cash,South
5623,9/8/2024,CUST_4331,2705,3,19103.59,Net Banking,East
5624,4/1/2023,CUST_6411,2848,7,24008,UPI,Central
5625,5/23/2021,CUST_2295,2466,6,63927.57,UPI,South
5626,10/18/2021,CUST_8369,2125,7,99301.4,Cash,South
5627,7/20/2024,CUST_7079,2793,8,77994.03,UPI,South
5628,3/4/2021,CUST_2514,2858,6,23358.12,Net Banking,South
5629,7/7/2021,CUST_9775,2973,3,18426.45,Debit Card,North
5630,12/23/2023,CUST_4120,2483,2,86757.05,Credit Card,West
5631,3/17/2022,CUST_1844,2976,7,44974.21,Debit Card,East
5632,2/10/2023,CUST_5398,2613,1,14568.23,Net Banking,East
5633,5/10/2023,CUST_7179,2162,3,86358.93,Debit Card,West
5634,7/19/2023,CUST_1647,2809,4,81793.14,Credit Card,East
5635,11/30/2022,CUST_2192,2072,1,98406.73,Debit Card,South
5636,11/19/2021,CUST_4082,3029,5,91064.62,Cash,North
5637,1/28/2023,CUST_4555,2302,3,85327.24,Net Banking,South
5638,10/1/2022,CUST_8854,2247,2,6204.87,UPI,South
5639,10/27/2022,CUST_4422,2920,3,11337.12,Cash,North
5640,3/8/2024,CUST_6455,2355,8,57329.34,Cash,Central
5641,5/6/2024,CUST_5967,2343,6,53616.45,Credit Card,East
5642,6/23/2021,CUST_1251,2434,7,46338.36,Debit Card,North
5643,4/18/2021,CUST_4470,2395,6,40282.14,Net Banking,West
5644,11/15/2021,CUST_4113,2259,6,43689.84,Credit Card,West
5645,11/19/2021,CUST_2922,2088,3,57360.5,Credit Card,West
5646,6/19/2024,CUST_8846,2868,8,1205.58,Debit Card,Central
5647,4/12/2021,CUST_4974,2161,7,26810.17,Net Banking,North
5648,10/12/2024,CUST_4350,2892,7,52309.69,Cash,Central
5649,6/17/2021,CUST_7498,2414,6,72499.39,Net Banking,West
5650,7/12/2022,CUST_4921,2303,5,18241.51,Credit Card,South
5651,6/27/2023,CUST_6269,2529,8,55141.24,Credit Card,South
5652,9/17/2024,CUST_5637,2655,5,71731.51,UPI,Central
5653,5/19/2023,CUST_7236,2138,9,45018.14,Debit Card,West
5654,9/22/2023,CUST_8639,2179,9,3681.03,UPI,West
5655,5/28/2024,CUST_9743,2795,1,45477.55,Credit Card,West
5656,6/25/2023,CUST_6886,2814,6,30348.04,Cash,West
5657,4/29/2023,CUST_6053,2668,7,93035.31,Credit Card,North
5658,7/14/2022,CUST_5285,2566,3,13336.73,Net Banking,Central
5659,3/18/2022,CUST_6892,2939,7,65595.12,Net Banking,Central
5660,11/16/2023,CUST_9401,2026,7,6219.26,Cash,North
5661,8/22/2021,CUST_9147,2860,2,45170.87,Cash,South
5662,12/8/2022,CUST_8635,2231,7,55843.97,UPI,Central
5663,5/31/2023,CUST_2615,2849,1,30497.54,Cash,East
5664,8/16/2021,CUST_8692,2307,5,46052.49,Credit Card,Central
5665,8/4/2022,CUST_6246,2304,9,17191.83,Debit Card,Central
5666,10/20/2024,CUST_4328,2206,7,31108.26,Net Banking,South
5667,10/21/2024,CUST_7073,2217,7,62489.53,Net Banking,North
5668,4/29/2024,CUST_6126,2207,2,30878.21,Credit Card,South
5669,9/24/2023,CUST_7781,2586,8,90074.56,Debit Card,South
5670,12/16/2023,CUST_1749,2705,3,63212.29,Cash,North
5671,9/28/2024,CUST_4625,2842,8,44426.25,UPI,East
5672,9/24/2022,CUST_3390,2541,3,4836.94,Debit Card,North
5673,4/4/2021,CUST_1265,2785,7,50455.29,Credit Card,South
5674,3/28/2022,CUST_5272,2995,2,76712.85,Cash,North
5675,3/21/2023,CUST_7841,2969,4,27290.2,Cash,Central
5676,5/12/2024,CUST_5836,2077,6,80870.58,Cash,Central
5677,4/23/2021,CUST_3497,2353,9,25928.87,Debit Card,East
5678,1/16/2021,CUST_4214,2565,5,82550.89,Cash,East
5679,2/23/2022,CUST_6404,2826,9,9441.57,Debit Card,North
5680,9/10/2022,CUST_4768,2295,5,86752.19,Credit Card,North
5681,3/9/2022,CUST_7223,2823,8,50419.46,UPI,North
5682,10/9/2021,CUST_5026,2080,1,30357.22,Debit Card,West
5683,6/8/2022,CUST_9180,2811,7,27246.21,Credit Card,South
5684,8/16/2022,CUST_6530,2679,4,43769.05,Debit Card,South
5685,11/3/2022,CUST_5216,2487,5,99905.9,Credit Card,East
5686,9/3/2021,CUST_9005,2101,6,22812.41,UPI,Central
5687,1/16/2021,CUST_9037,2974,5,11218.45,Net Banking,Central
5688,10/16/2023,CUST_8550,2551,1,58918.48,UPI,Central
5689,6/1/2023,CUST_3756,2763,9,49365.7,Net Banking,Central
5690,12/26/2021,CUST_6770,2042,2,52895.43,Net Banking,South
5691,9/22/2021,CUST_3773,2692,9,67026.61,Cash,West
5692,2/18/2023,CUST_3293,2621,2,27447.26,Debit Card,Central
5693,12/27/2023,CUST_9954,2637,9,91155.83,Cash,East
5694,12/12/2024,CUST_9000,2575,6,44131.53,Credit Card,North
5695,4/17/2022,CUST_4015,3007,9,13779.53,Credit Card,North
5696,10/22/2023,CUST_9882,2202,6,74487.58,Credit Card,East
5697,2/19/2024,CUST_1962,2467,6,64667.33,Cash,East
5698,9/30/2024,CUST_9584,2276,2,32258.6,UPI,East
5699,12/27/2022,CUST_1554,2616,8,62530.35,Cash,West
5700,5/28/2021,CUST_2217,2908,3,22766.33,Cash,North
5701,3/25/2023,CUST_1794,2658,7,45039.1,UPI,West
5702,3/28/2021,CUST_1104,2552,5,90041.84,UPI,Central
5703,6/13/2023,CUST_7756,2854,3,14219.89,UPI,North
5704,2/8/2021,CUST_3252,2183,1,39282.95,Debit Card,East
5705,7/31/2023,CUST_4791,2385,8,82293.1,Cash,West
5706,6/9/2021,CUST_2113,2905,3,96979.6,Debit Card,South
5707,10/4/2022,CUST_3474,2433,2,45938.69,Net Banking,North
5708,3/25/2024,CUST_1149,2834,1,51192.96,Net Banking,East
5709,5/30/2023,CUST_4583,2993,4,57645.02,Cash,East
5710,3/20/2024,CUST_9285,2766,8,93302.47,Credit Card,Central
5711,4/9/2023,CUST_8471,2116,3,85962.47,UPI,West
5712,12/24/2024,CUST_7114,2326,1,17889.51,Debit Card,Central
5713,8/4/2024,CUST_1990,2135,4,44239.02,Net Banking,South
5714,5/6/2023,CUST_8916,2638,9,46936.04,Cash,South
5715,8/16/2022,CUST_8993,3038,1,79120.52,Credit Card,Central
5716,8/24/2021,CUST_1257,2827,2,60686.4,Cash,North
5717,4/10/2023,CUST_1108,2278,9,65767.83,Credit Card,North
5718,2/12/2021,CUST_9719,2060,2,99821.79,Cash,Central
5719,10/28/2022,CUST_7739,2356,3,8421.04,UPI,Central
5720,12/18/2021,CUST_1194,2395,7,23077.97,UPI,North
5721,6/19/2024,CUST_1274,2412,3,41381.7,Credit Card,West
5722,8/1/2023,CUST_9673,2119,9,35430.46,Cash,Central
5723,11/13/2024,CUST_5501,2511,6,3142.91,UPI,East
5724,1/12/2023,CUST_9777,2068,3,10085.98,Cash,West
5725,6/30/2021,CUST_5697,2935,9,68414.38,Cash,Central
5726,6/14/2023,CUST_1280,2104,1,88053.12,UPI,East
5727,8/5/2021,CUST_9228,2739,3,51908.47,Net Banking,East
5728,5/14/2022,CUST_8054,2408,1,54379.92,Net Banking,Central
5729,6/12/2023,CUST_3937,2562,2,26254.25,Cash,Central
5730,4/21/2024,CUST_2753,2755,8,77019.76,Net Banking,Central
5731,4/1/2023,CUST_2578,2951,7,75427.66,Debit Card,East
5732,12/10/2023,CUST_9591,3035,2,59248.2,UPI,South
5733,6/11/2021,CUST_3439,2813,2,22053.76,Net Banking,Central
5734,3/22/2023,CUST_4948,2254,9,10604.8,Net Banking,Central
5735,9/28/2022,CUST_4144,2063,6,7359.62,Cash,West
5736,11/27/2022,CUST_9625,2496,5,59676.91,Credit Card,Central
5737,3/30/2022,CUST_5135,2763,6,82678.5,Net Banking,West
5738,11/14/2022,CUST_6807,3002,9,85974.71,Credit Card,West
5739,12/11/2021,CUST_5379,2914,7,46898.59,UPI,South
5740,6/6/2021,CUST_7502,2364,9,78642.86,Credit Card,Central
5741,11/12/2023,CUST_2294,2972,4,94741.14,Net Banking,South
5742,7/20/2024,CUST_7112,2717,2,28241.84,Debit Card,East
5743,8/22/2021,CUST_7652,2706,8,40398.07,Debit Card,South
5744,12/23/2023,CUST_8520,2335,4,93216.42,UPI,North
5745,11/11/2023,CUST_4984,2530,9,34484.87,Net Banking,North
5746,2/2/2022,CUST_4700,2186,4,91473.75,UPI,North
5747,12/17/2022,CUST_5914,2584,8,98123.44,Cash,West
5748,12/21/2022,CUST_2320,2057,9,66519.26,Cash,North
5749,8/14/2024,CUST_1519,2792,9,81872.14,Credit Card,South
5750,10/30/2021,CUST_2531,2102,4,75205.01,UPI,Central
5751,4/29/2022,CUST_7640,2334,1,70253.89,Debit Card,West
5752,7/30/2021,CUST_7213,2439,3,31386.18,UPI,West
5753,10/27/2021,CUST_7179,2454,9,6652.34,Credit Card,North
5754,6/9/2022,CUST_8798,2462,4,34962.12,Net Banking,East
5755,2/9/2022,CUST_1919,2424,5,67026.66,UPI,East
5756,12/22/2021,CUST_1154,2552,7,11150.39,Credit Card,Central
5757,5/18/2024,CUST_3807,2839,5,2179.88,Cash,South
5758,11/10/2021,CUST_2354,2042,4,14829.54,Debit Card,North
5759,9/4/2024,CUST_9189,2019,2,71857.86,Net Banking,South
5760,6/4/2021,CUST_8109,2971,2,97306.58,UPI,East
5761,12/29/2021,CUST_6427,2271,4,98323.41,UPI,East
5762,7/10/2024,CUST_2562,2355,9,49903.94,Debit Card,North
5763,10/9/2023,CUST_9653,2018,8,87065.88,Cash,East
5764,8/9/2023,CUST_1697,2459,3,73945.82,UPI,East
5765,2/29/2024,CUST_4764,2517,9,50602.98,Debit Card,Central
5766,4/1/2024,CUST_4463,2626,5,57703.29,Debit Card,Central
5767,7/9/2023,CUST_8790,2564,3,14585.49,Net Banking,East
5768,10/26/2024,CUST_5441,2868,5,93828.48,Debit Card,North
5769,3/2/2024,CUST_1762,2772,4,35841.05,Debit Card,North
5770,8/9/2024,CUST_2218,2715,8,45168.78,Debit Card,East
5771,7/25/2024,CUST_5593,2941,5,67494.36,UPI,East
5772,7/3/2024,CUST_9897,2517,8,34056.34,Debit Card,West
5773,10/24/2022,CUST_1539,2447,9,26171.66,Debit Card,Central
5774,7/8/2024,CUST_3938,2956,4,63473.89,Debit Card,Central
5775,10/10/2022,CUST_6152,2619,7,3473.42,Debit Card,North
5776,11/6/2021,CUST_1256,2814,2,72351.79,Cash,South
5777,6/20/2023,CUST_4394,2210,6,51888.31,UPI,South
5778,5/20/2021,CUST_3362,2016,8,60969.62,Debit Card,East
5779,8/19/2023,CUST_7525,3048,7,63556.14,Credit Card,East
5780,6/25/2023,CUST_2260,2767,7,53177.97,Credit Card,West
5781,7/17/2024,CUST_5903,2579,8,58670.84,Credit Card,West
5782,9/13/2022,CUST_3661,2612,7,68695.03,Net Banking,North
5783,7/17/2022,CUST_4939,2222,5,75558.77,Cash,South
5784,4/26/2024,CUST_7375,2987,7,73017.79,Credit Card,West
5785,4/26/2021,CUST_9856,2131,3,87092.03,Cash,South
5786,12/22/2022,CUST_6435,2689,5,19754.9,Credit Card,West
5787,11/6/2023,CUST_7288,2567,7,40713.65,Net Banking,Central
5788,6/1/2021,CUST_3292,2666,9,94831.81,UPI,East
5789,9/28/2022,CUST_2284,2568,2,40262.47,Cash,West
5790,8/4/2023,CUST_9204,2535,4,13362.14,UPI,West
5791,7/15/2023,CUST_6666,2612,7,53019.07,Net Banking,North
5792,3/19/2021,CUST_1879,2386,1,11839.61,Cash,Central
5793,4/27/2021,CUST_2600,2308,2,21082.47,UPI,East
5794,1/26/2023,CUST_8161,2493,9,99833.56,Net Banking,Central
5795,8/11/2022,CUST_4803,2117,7,54594.9,Debit Card,East
5796,6/7/2021,CUST_2245,2828,7,29121.78,Cash,Central
5797,8/13/2024,CUST_6580,2655,6,99482.72,UPI,Central
5798,7/4/2021,CUST_7499,2287,3,96689.33,Net Banking,North
5799,6/13/2024,CUST_6347,2053,3,44633.17,Debit Card,South
5800,5/1/2024,CUST_1485,3019,2,26779.91,Cash,Central
5801,11/5/2023,CUST_5478,2606,6,84001.56,Debit Card,East
5802,2/27/2023,CUST_8381,2532,4,71846.45,Credit Card,East
5803,8/6/2023,CUST_9038,2858,5,69007.2,Cash,North
5804,4/3/2024,CUST_4737,2829,3,89418.26,Net Banking,South
5805,2/10/2024,CUST_6829,2796,6,69252.3,Net Banking,East
5806,3/26/2021,CUST_7150,2073,3,29096,Cash,North
5807,7/11/2023,CUST_8075,2389,8,69692.45,Credit Card,East
